order_id,customer_id,customer_name,customer_email,product_id,product_name,category,quantity,unit_price,discount_pct,status,created_at,updated_at,city,state
ORD-01072,CLI-0073,Gabriela Dias,gabriela.dias75@email.com,PROD-001,Tênis Runner Pro,Calçados,2,289.90,0,shipped,2024-07-16 11:22:00,2024-07-19 11:22:00,Uberlândia,MG
ORD-01079,CLI-0075,Iara Ulhoa,iara.ulhoa65@email.com,PROD-006,Smartwatch Fit,Eletrônicos,3,599.00,0,shipped,2024-07-16 18:20:00,2024-07-18 18:20:00,Osasco,SP
ORD-01700,CLI-0040,Odete Campos,odete.campos82@email.com,PROD-013,Corda de Pular Pro,Esportes,4,49.90,15,shipped,2024-07-17 12:49:00,2024-07-19 12:49:00,Sorocaba,SP
ORD-01943,CLI-0200,Claudia Almeida,claudia.almeida25@email.com,PROD-005,Meias Esportivas,Vestuário,1,19.90,0,delivered,2024-07-17 13:04:00,2024-07-21 13:04:00,Florianópolis,SC
ORD-00274,CLI-0278,Simone Esteves,simone.esteves48@email.com,PROD-027,Toalha Microfibra,Acessórios,5,34.90,5,delivered,2024-07-17 20:34:00,2024-07-27 20:34:00,Boa Vista,RR
ORD-01589,CLI-0216,Keila Lopes,keila.lopes73@email.com,PROD-027,Toalha Microfibra,Acessórios,4,34.90,15,delivered,2024-07-17 21:23:00,2024-07-25 21:23:00,Caxias do Sul,RS
ORD-00775,CLI-0189,Patricia Castro,patricia.castro72@email.com,PROD-033,Camiseta Polo,Vestuário,2,89.90,15,delivered,2024-07-17 22:17:00,2024-07-26 22:17:00,São Paulo,SP
ORD-00911,CLI-0067,Gustavo Carvalho,gustavo.carvalho12@email.com,PROD-035,Bicicleta Speed 21v,Esportes,4,1899.00,15,delivered,2024-07-18 13:08:00,2024-07-24 13:08:00,Vitória,ES
ORD-01567,CLI-0003,Diego Barbosa,diego.barbosa76@email.com,PROD-016,Notebook Sleeve 15,Acessórios,6,79.90,10,cancelled,2024-07-18 14:23:00,2024-07-18 18:23:00,Boa Vista,RR
ORD-01808,CLI-0274,Nuno Rocha,nuno.rocha31@email.com,PROD-036,Capacete de Ciclismo,Esportes,3,179.90,0,delivered,2024-07-18 17:11:00,2024-07-24 17:11:00,Campo Grande,MS
ORD-01482,CLI-0154,Carla Henriques,carla.henriques62@email.com,PROD-015,Câmera de Ação 4K,Eletrônicos,6,899.00,0,delivered,2024-07-18 22:01:00,2024-07-25 22:01:00,São Paulo,SP
ORD-00611,CLI-0341,Elaine Vieira,elaine.vieira56@email.com,PROD-025,Carregador Portátil,Eletrônicos,3,149.00,0,delivered,2024-07-19 07:32:00,2024-07-29 07:32:00,Londrina,PR
ORD-00459,CLI-0170,Carla Santos,carla.santos31@email.com,PROD-006,Smartwatch Fit,Eletrônicos,2,599.00,0,delivered,2024-07-19 09:34:00,2024-07-29 09:34:00,Manaus,AM
ORD-01321,CLI-0278,Simone Esteves,simone.esteves48@email.com,PROD-039,Elástico Resistência,Esportes,2,29.90,0,delivered,2024-07-19 13:53:00,2024-07-26 13:53:00,Boa Vista,RR
ORD-00211,CLI-0106,Ximena Lacerda,ximena.lacerda4@email.com,PROD-034,Suplemento BCAA,Nutrição,5,69.90,20,shipped,2024-07-19 16:41:00,2024-07-20 16:41:00,Goiânia,GO
ORD-01988,CLI-0053,Elaine Monteiro,elaine.monteiro76@email.com,PROD-015,Câmera de Ação 4K,Eletrônicos,5,899.00,0,delivered,2024-07-19 18:23:00,2024-07-22 18:23:00,Natal,RN
ORD-01197,CLI-0090,Thiago Gomes,thiago.gomes18@email.com,PROD-017,Regata Compressão,Vestuário,6,69.90,10,delivered,2024-07-19 20:17:00,2024-07-26 20:17:00,Maceió,AL
ORD-01752,CLI-0263,Zeca Cavalcante,zeca.cavalcante74@email.com,PROD-002,Camiseta Dry Fit,Vestuário,5,59.90,20,delivered,2024-07-20 11:10:00,2024-07-23 11:10:00,Cuiabá,MT
ORD-00741,CLI-0274,Nuno Rocha,nuno.rocha31@email.com,PROD-016,Notebook Sleeve 15,Acessórios,4,79.90,10,processing,2024-07-20 15:19:00,2024-07-20 15:19:00,Campo Grande,MS
ORD-01713,CLI-0209,Yara Almeida,yara.almeida7@email.com,PROD-004,Fone Bluetooth,Eletrônicos,4,349.00,0,delivered,2024-07-21 07:12:00,2024-07-29 07:12:00,Maceió,AL
ORD-00522,CLI-0232,Leandro Cardoso,leandro.cardoso4@email.com,PROD-030,Tênis Infantil,Calçados,1,149.90,5,delivered,2024-07-21 08:35:00,2024-07-30 08:35:00,Salvador,BA
ORD-01570,CLI-0250,Joao Oliveira,joao.oliveira40@email.com,PROD-017,Regata Compressão,Vestuário,5,69.90,0,delivered,2024-07-21 08:44:00,2024-07-31 08:44:00,Contagem,MG
ORD-00892,CLI-0107,Xuxa Lacerda,xuxa.lacerda86@email.com,PROD-015,Câmera de Ação 4K,Eletrônicos,2,899.00,15,delivered,2024-07-21 13:19:00,2024-07-30 13:19:00,Vitória,ES
ORD-00822,CLI-0190,Alexia Nascimento,alexia.nascimento11@email.com,PROD-034,Suplemento BCAA,Nutrição,4,69.90,20,delivered,2024-07-21 15:37:00,2024-07-31 15:37:00,Vitória,ES
ORD-00831,CLI-0046,Igor Camargo,igor.camargo99@email.com,PROD-040,Tênis Corrida Fem,Calçados,6,279.90,10,delivered,2024-07-21 17:34:00,2024-07-24 17:34:00,Manaus,AM
ORD-01031,CLI-0004,Eduardo Souza,eduardo.souza12@email.com,PROD-010,Tênis Casual Street,Calçados,6,219.90,5,shipped,2024-07-21 18:19:00,2024-07-23 18:19:00,Florianópolis,SC
ORD-01685,CLI-0251,Bruno Lacerda,bruno.lacerda12@email.com,PROD-008,Bermuda Tactel,Vestuário,3,99.90,10,delivered,2024-07-21 19:14:00,2024-07-29 19:14:00,Natal,RN
ORD-00443,CLI-0339,Bernardo Mendes,bernardo.mendes59@email.com,PROD-017,Regata Compressão,Vestuário,6,69.90,0,shipped,2024-07-22 10:06:00,2024-07-23 10:06:00,Sorocaba,SP
ORD-01098,CLI-0048,Natalia Bittencourt,natalia.bittencourt78@email.com,PROD-020,Óculos de Sol UV400,Acessórios,1,119.90,10,delivered,2024-07-22 13:20:00,2024-07-31 13:20:00,Boa Vista,RR
ORD-00405,CLI-0217,Helena Teixeira,helena.teixeira98@email.com,PROD-037,Luvas de Boxe,Esportes,3,149.90,5,cancelled,2024-07-22 13:26:00,2024-07-22 18:26:00,Florianópolis,SC
ORD-00958,CLI-0074,Helena Peixoto,helena.peixoto8@email.com,PROD-018,Kettlebell 12kg,Esportes,6,189.90,5,cancelled,2024-07-22 16:00:00,2024-07-22 18:00:00,Curitiba,PR
ORD-00164,CLI-0309,Igor Serrano,igor.serrano90@email.com,PROD-013,Corda de Pular Pro,Esportes,4,49.90,10,shipped,2024-07-22 17:18:00,2024-07-25 17:18:00,João Pessoa,PB
ORD-01796,CLI-0200,Claudia Almeida,claudia.almeida25@email.com,PROD-012,Suplemento Whey 1kg,Nutrição,4,139.90,15,delivered,2024-07-22 17:28:00,2024-07-27 17:28:00,Florianópolis,SC
ORD-00994,CLI-0077,Yasmin Rocha,yasmin.rocha77@email.com,PROD-026,Tapete de Yoga,Esportes,2,99.90,0,shipped,2024-07-22 22:19:00,2024-07-25 22:19:00,Porto Alegre,RS
ORD-00413,CLI-0336,Juliana Alves,juliana.alves42@email.com,PROD-001,Tênis Runner Pro,Calçados,2,289.90,0,cancelled,2024-07-23 18:42:00,2024-07-23 22:42:00,Caucaia,CE
ORD-01953,CLI-0184,Leonardo Freitas,leonardo.freitas42@email.com,PROD-011,Jaqueta Corta-Vento,Vestuário,2,249.90,10,cancelled,2024-07-24 10:29:00,2024-07-24 15:29:00,Vitória,ES
ORD-00809,CLI-0006,Fabio Araujo,fabio.araujo92@email.com,PROD-034,Suplemento BCAA,Nutrição,1,69.90,0,delivered,2024-07-24 12:27:00,2024-07-27 12:27:00,Uberlândia,MG
ORD-01548,CLI-0221,Nelson Torres,nelson.torres38@email.com,PROD-017,Regata Compressão,Vestuário,4,69.90,0,shipped,2024-07-24 13:14:00,2024-07-26 13:14:00,Belo Horizonte,MG
ORD-01470,CLI-0233,Isabela Nunes,isabela.nunes98@email.com,PROD-034,Suplemento BCAA,Nutrição,6,69.90,10,delivered,2024-07-24 16:00:00,2024-08-02 16:00:00,Teresina,PI
ORD-01525,CLI-0083,Orlanda Peixoto,orlanda.peixoto97@email.com,PROD-014,Luva de Academia,Esportes,5,39.90,20,delivered,2024-07-24 18:49:00,2024-07-29 18:49:00,Porto Alegre,RS
ORD-00703,CLI-0034,Karina Serrano,karina.serrano68@email.com,PROD-024,Bola de Basquete,Esportes,2,129.90,10,shipped,2024-07-25 10:14:00,2024-07-27 10:14:00,Maceió,AL
ORD-00773,CLI-0046,Igor Camargo,igor.camargo99@email.com,PROD-002,Camiseta Dry Fit,Vestuário,2,59.90,0,delivered,2024-07-25 16:41:00,2024-07-30 16:41:00,Manaus,AM
ORD-01358,CLI-0301,Simone Correia,simone.correia15@email.com,PROD-024,Bola de Basquete,Esportes,5,129.90,0,cancelled,2024-07-25 20:53:00,2024-07-26 02:53:00,Joinville,SC
ORD-01016,CLI-0093,Felipe Correia,felipe.correia27@email.com,PROD-023,Suplemento Creatina,Nutrição,6,79.90,20,delivered,2024-07-25 22:37:00,2024-07-30 22:37:00,Maceió,AL
ORD-01117,CLI-0326,Daniel Moura,daniel.moura2@email.com,PROD-012,Suplemento Whey 1kg,Nutrição,1,139.90,0,processing,2024-07-26 09:19:00,2024-07-26 11:19:00,Macapá,AP
ORD-01803,CLI-0276,Mariana Paiva,mariana.paiva22@email.com,PROD-030,Tênis Infantil,Calçados,1,149.90,5,delivered,2024-07-27 09:30:00,2024-08-05 09:30:00,João Pessoa,PB
ORD-00838,CLI-0094,Vera Vasquez,vera.vasquez33@email.com,PROD-017,Regata Compressão,Vestuário,1,69.90,0,delivered,2024-07-27 12:03:00,2024-08-04 12:03:00,Curitiba,PR
ORD-00733,CLI-0161,Claudia Souza,claudia.souza51@email.com,PROD-039,Elástico Resistência,Esportes,3,29.90,0,cancelled,2024-07-27 18:42:00,2024-07-28 00:42:00,Caruaru,PE
ORD-00365,CLI-0286,Jefferson Campos,jefferson.campos82@email.com,PROD-005,Meias Esportivas,Vestuário,5,19.90,5,cancelled,2024-07-27 19:28:00,2024-07-28 01:28:00,Boa Vista,RR
ORD-00066,CLI-0034,Karina Serrano,karina.serrano68@email.com,PROD-020,Óculos de Sol UV400,Acessórios,4,119.90,15,delivered,2024-07-28 09:08:00,2024-08-05 09:08:00,Maceió,AL
ORD-00754,CLI-0308,Nuno Azevedo,nuno.azevedo79@email.com,PROD-014,Luva de Academia,Esportes,3,39.90,5,delivered,2024-07-28 11:01:00,2024-08-04 11:01:00,Natal,RN
ORD-00127,CLI-0330,Quezia Queiroz,quezia.queiroz47@email.com,PROD-025,Carregador Portátil,Eletrônicos,5,149.00,10,delivered,2024-07-28 11:19:00,2024-08-06 11:19:00,Sorocaba,SP
ORD-01600,CLI-0084,Bruno Resende,bruno.resende80@email.com,PROD-027,Toalha Microfibra,Acessórios,1,34.90,20,cancelled,2024-07-28 12:35:00,2024-07-28 17:35:00,Feira de Santana,BA
ORD-00674,CLI-0172,Paulo Cardoso,paulo.cardoso99@email.com,PROD-005,Meias Esportivas,Vestuário,5,19.90,10,processing,2024-07-28 15:26:00,2024-07-28 15:26:00,Palmas,TO
ORD-01591,CLI-0338,Nuno Azevedo,nuno.azevedo49@email.com,PROD-040,Tênis Corrida Fem,Calçados,3,279.90,15,delivered,2024-07-28 18:41:00,2024-08-04 18:41:00,Caucaia,CE
ORD-00167,CLI-0108,Otavio Oliveira,otavio.oliveira90@email.com,PROD-029,Relógio Digital,Eletrônicos,3,199.00,0,delivered,2024-07-28 22:08:00,2024-08-04 22:08:00,Fortaleza,CE
ORD-00194,CLI-0137,Tiago Koppel,tiago.koppel32@email.com,PROD-033,Camiseta Polo,Vestuário,6,89.90,0,shipped,2024-07-29 08:17:00,2024-08-01 08:17:00,Brasília,DF
ORD-00957,CLI-0257,Igor Castro,igor.castro99@email.com,PROD-035,Bicicleta Speed 21v,Esportes,6,1899.00,10,delivered,2024-07-29 09:06:00,2024-08-06 09:06:00,Rio Branco,AC
ORD-01030,CLI-0102,Fernanda Lopes,fernanda.lopes47@email.com,PROD-006,Smartwatch Fit,Eletrônicos,5,599.00,20,delivered,2024-07-29 10:58:00,2024-08-08 10:58:00,Belo Horizonte,MG
ORD-01949,CLI-0230,Diego Xavier,diego.xavier57@email.com,PROD-009,Boné Snapback,Acessórios,6,69.90,10,delivered,2024-07-29 11:38:00,2024-08-03 11:38:00,Salvador,BA
ORD-01416,CLI-0197,Xuxa Esteves,xuxa.esteves90@email.com,PROD-038,Banco de Supino,Esportes,6,449.00,10,cancelled,2024-07-29 13:40:00,2024-07-29 14:40:00,Joinville,SC
ORD-01721,CLI-0179,Igor Yamamoto,igor.yamamoto83@email.com,PROD-020,Óculos de Sol UV400,Acessórios,2,119.90,10,delivered,2024-07-29 15:16:00,2024-08-07 15:16:00,Porto Velho,RO
ORD-00910,CLI-0189,Patricia Castro,patricia.castro72@email.com,PROD-034,Suplemento BCAA,Nutrição,1,69.90,0,delivered,2024-07-29 19:10:00,2024-08-02 19:10:00,São Paulo,SP
ORD-01712,CLI-0245,Alexia Fonseca,alexia.fonseca80@email.com,PROD-033,Camiseta Polo,Vestuário,1,89.90,0,shipped,2024-07-30 18:14:00,2024-08-01 18:14:00,Ribeirão Preto,SP
ORD-00594,CLI-0075,Iara Ulhoa,iara.ulhoa65@email.com,PROD-039,Elástico Resistência,Esportes,2,29.90,15,delivered,2024-07-30 19:15:00,2024-08-09 19:15:00,Osasco,SP
ORD-01569,CLI-0105,Nuno Santos,nuno.santos31@email.com,PROD-018,Kettlebell 12kg,Esportes,4,189.90,0,delivered,2024-07-30 19:17:00,2024-08-05 19:17:00,Campinas,SP
ORD-01758,CLI-0308,Nuno Azevedo,nuno.azevedo79@email.com,PROD-024,Bola de Basquete,Esportes,3,129.90,0,delivered,2024-07-30 19:24:00,2024-08-06 19:24:00,Natal,RN
ORD-00497,CLI-0137,Tiago Koppel,tiago.koppel32@email.com,PROD-028,Shorts de Natação,Vestuário,3,79.90,0,shipped,2024-07-30 20:23:00,2024-08-01 20:23:00,Brasília,DF
ORD-01109,CLI-0263,Zeca Cavalcante,zeca.cavalcante74@email.com,PROD-040,Tênis Corrida Fem,Calçados,3,279.90,10,processing,2024-07-30 21:16:00,2024-07-30 23:16:00,Cuiabá,MT
ORD-00836,CLI-0024,Isabela Costa,isabela.costa41@email.com,PROD-032,Headband Esportivo,Acessórios,1,24.90,10,delivered,2024-07-31 07:55:00,2024-08-08 07:55:00,São Luís,MA
ORD-01910,CLI-0136,Odete Nascimento,odete.nascimento92@email.com,PROD-019,Palmilha Ortopédica,Calçados,5,59.90,0,cancelled,2024-07-31 07:56:00,2024-07-31 12:56:00,Cuiabá,MT
ORD-01134,CLI-0158,Otavio Orsini,otavio.orsini63@email.com,PROD-027,Toalha Microfibra,Acessórios,6,34.90,5,processing,2024-07-31 08:00:00,2024-07-31 08:00:00,Rio de Janeiro,RJ
ORD-01869,CLI-0056,Juliana Zanetti,juliana.zanetti31@email.com,PROD-006,Smartwatch Fit,Eletrônicos,2,599.00,5,processing,2024-07-31 10:27:00,2024-07-31 10:27:00,Teresina,PI
ORD-01908,CLI-0107,Xuxa Lacerda,xuxa.lacerda86@email.com,PROD-002,Camiseta Dry Fit,Vestuário,1,59.90,0,delivered,2024-07-31 10:35:00,2024-08-05 10:35:00,Vitória,ES
ORD-01810,CLI-0133,Ursula Ribeiro,ursula.ribeiro26@email.com,PROD-011,Jaqueta Corta-Vento,Vestuário,6,249.90,5,delivered,2024-07-31 12:57:00,2024-08-09 12:57:00,Brasília,DF
ORD-00939,CLI-0069,Gabriela Koppel,gabriela.koppel8@email.com,PROD-018,Kettlebell 12kg,Esportes,3,189.90,0,delivered,2024-07-31 16:48:00,2024-08-03 16:48:00,Campinas,SP
ORD-00477,CLI-0240,Ricardo Koppel,ricardo.koppel98@email.com,PROD-004,Fone Bluetooth,Eletrônicos,3,349.00,20,delivered,2024-07-31 18:50:00,2024-08-03 18:50:00,Contagem,MG
ORD-00543,CLI-0321,Carla Melo,carla.melo43@email.com,PROD-008,Bermuda Tactel,Vestuário,6,99.90,5,delivered,2024-07-31 20:02:00,2024-08-08 20:02:00,Vitória,ES
ORD-00672,CLI-0288,Flavia Ulhoa,flavia.ulhoa14@email.com,PROD-006,Smartwatch Fit,Eletrônicos,2,599.00,15,delivered,2024-07-31 21:18:00,2024-08-05 21:18:00,Vitória,ES
ORD-00582,CLI-0337,Tatiana Rocha,tatiana.rocha17@email.com,PROD-028,Shorts de Natação,Vestuário,2,79.90,0,shipped,2024-07-31 21:57:00,2024-08-03 21:57:00,Teresina,PI
ORD-00798,CLI-0103,Beatriz Fernandes,beatriz.fernandes88@email.com,PROD-011,Jaqueta Corta-Vento,Vestuário,5,249.90,15,shipped,2024-07-31 22:19:00,2024-08-01 22:19:00,Vitória,ES
ORD-01771,CLI-0007,Jorge Ribeiro,jorge.ribeiro58@email.com,PROD-009,Boné Snapback,Acessórios,2,69.90,10,delivered,2024-08-01 11:27:00,2024-08-08 11:27:00,Caruaru,PE
ORD-00823,CLI-0326,Daniel Moura,daniel.moura2@email.com,PROD-028,Shorts de Natação,Vestuário,4,79.90,15,delivered,2024-08-01 12:09:00,2024-08-06 12:09:00,Macapá,AP
ORD-01337,CLI-0085,Mariana Faria,mariana.faria69@email.com,PROD-034,Suplemento BCAA,Nutrição,6,69.90,15,processing,2024-08-01 12:09:00,2024-08-01 13:09:00,Florianópolis,SC
ORD-00044,CLI-0150,Isabela Iglesias,isabela.iglesias89@email.com,PROD-028,Shorts de Natação,Vestuário,1,79.90,10,shipped,2024-08-01 12:42:00,2024-08-04 12:42:00,Brasília,DF
ORD-00088,CLI-0244,Paulo Lacerda,paulo.lacerda7@email.com,PROD-002,Camiseta Dry Fit,Vestuário,3,59.90,10,delivered,2024-08-01 16:50:00,2024-08-04 16:50:00,Belém,PA
ORD-00959,CLI-0252,Olivia Serrano,olivia.serrano16@email.com,PROD-001,Tênis Runner Pro,Calçados,1,289.90,0,delivered,2024-08-01 20:41:00,2024-08-08 20:41:00,Brasília,DF
ORD-00793,CLI-0162,Giovanna Souza,giovanna.souza11@email.com,PROD-036,Capacete de Ciclismo,Esportes,1,179.90,5,delivered,2024-08-01 22:07:00,2024-08-11 22:07:00,Boa Vista,RR
ORD-01895,CLI-0209,Yara Almeida,yara.almeida7@email.com,PROD-020,Óculos de Sol UV400,Acessórios,2,119.90,0,shipped,2024-08-02 11:23:00,2024-08-05 11:23:00,Maceió,AL
ORD-01282,CLI-0335,Nicolas Vasquez,nicolas.vasquez92@email.com,PROD-031,Meia de Compressão,Vestuário,5,29.90,5,delivered,2024-08-02 14:36:00,2024-08-07 14:36:00,Londrina,PR
ORD-00005,CLI-0325,Rafaela Cardoso,rafaela.cardoso23@email.com,PROD-002,Camiseta Dry Fit,Vestuário,1,59.90,20,shipped,2024-08-02 21:21:00,2024-08-03 21:21:00,Recife,PE
ORD-01210,CLI-0237,Sandra Barbosa,sandra.barbosa61@email.com,PROD-002,Camiseta Dry Fit,Vestuário,5,59.90,0,cancelled,2024-08-03 09:48:00,2024-08-03 11:48:00,Macapá,AP
ORD-01242,CLI-0299,Rafaela Fonseca,rafaela.fonseca68@email.com,PROD-031,Meia de Compressão,Vestuário,3,29.90,0,processing,2024-08-03 15:12:00,2024-08-03 16:12:00,Sorocaba,SP
ORD-00862,CLI-0265,Quezia Henriques,quezia.henriques50@email.com,PROD-003,Mochila Urbana,Acessórios,6,179.00,5,processing,2024-08-03 21:20:00,2024-08-03 21:20:00,Brasília,DF
ORD-01007,CLI-0303,Geraldo Fonseca,geraldo.fonseca12@email.com,PROD-023,Suplemento Creatina,Nutrição,3,79.90,0,delivered,2024-08-04 09:35:00,2024-08-11 09:35:00,São Luís,MA
ORD-01091,CLI-0133,Ursula Ribeiro,ursula.ribeiro26@email.com,PROD-037,Luvas de Boxe,Esportes,5,149.90,5,delivered,2024-08-04 12:17:00,2024-08-08 12:17:00,Brasília,DF
ORD-00215,CLI-0204,Thiago Carvalho,thiago.carvalho91@email.com,PROD-033,Camiseta Polo,Vestuário,3,89.90,20,delivered,2024-08-04 19:05:00,2024-08-09 19:05:00,Uberlândia,MG
ORD-01090,CLI-0310,Ivone Martins,ivone.martins18@email.com,PROD-012,Suplemento Whey 1kg,Nutrição,5,139.90,0,processing,2024-08-04 21:35:00,2024-08-04 23:35:00,Belo Horizonte,MG
ORD-01222,CLI-0201,Roberto Castro,roberto.castro93@email.com,PROD-025,Carregador Portátil,Eletrônicos,6,149.00,0,delivered,2024-08-05 11:01:00,2024-08-12 11:01:00,Caruaru,PE
ORD-01871,CLI-0081,Felipe Peixoto,felipe.peixoto31@email.com,PROD-039,Elástico Resistência,Esportes,5,29.90,5,cancelled,2024-08-05 12:39:00,2024-08-05 16:39:00,Maceió,AL
ORD-01853,CLI-0096,Ana Borges,ana.borges99@email.com,PROD-007,Garrafa Térmica,Acessórios,6,89.90,5,delivered,2024-08-05 15:44:00,2024-08-12 15:44:00,Manaus,AM
ORD-01823,CLI-0327,Joao Azevedo,joao.azevedo3@email.com,PROD-021,Tênis de Trilha,Calçados,2,359.90,5,delivered,2024-08-05 16:02:00,2024-08-09 16:02:00,Goiânia,GO
ORD-01382,CLI-0069,Gabriela Koppel,gabriela.koppel8@email.com,PROD-026,Tapete de Yoga,Esportes,3,99.90,5,delivered,2024-08-05 19:34:00,2024-08-09 19:34:00,Campinas,SP
ORD-01454,CLI-0171,Quezia Martins,quezia.martins73@email.com,PROD-023,Suplemento Creatina,Nutrição,6,79.90,10,delivered,2024-08-05 19:48:00,2024-08-14 19:48:00,Florianópolis,SC
ORD-01391,CLI-0172,Paulo Cardoso,paulo.cardoso99@email.com,PROD-035,Bicicleta Speed 21v,Esportes,3,1899.00,0,delivered,2024-08-05 19:55:00,2024-08-09 19:55:00,Palmas,TO
ORD-00583,CLI-0310,Ivone Martins,ivone.martins18@email.com,PROD-028,Shorts de Natação,Vestuário,5,79.90,0,delivered,2024-08-05 21:24:00,2024-08-13 21:24:00,Belo Horizonte,MG
ORD-01043,CLI-0114,Hanna Camargo,hanna.camargo43@email.com,PROD-022,Calça Legging,Vestuário,4,89.90,15,processing,2024-08-06 08:19:00,2024-08-06 08:19:00,Rio de Janeiro,RJ
ORD-00776,CLI-0047,Rafaela Torres,rafaela.torres71@email.com,PROD-028,Shorts de Natação,Vestuário,3,79.90,0,delivered,2024-08-06 09:02:00,2024-08-14 09:02:00,Campinas,SP
ORD-01699,CLI-0151,Gabriela Rocha,gabriela.rocha54@email.com,PROD-011,Jaqueta Corta-Vento,Vestuário,1,249.90,5,delivered,2024-08-06 10:43:00,2024-08-11 10:43:00,Rio Branco,AC
ORD-00054,CLI-0339,Bernardo Mendes,bernardo.mendes59@email.com,PROD-019,Palmilha Ortopédica,Calçados,3,59.90,15,delivered,2024-08-06 12:44:00,2024-08-16 12:44:00,Sorocaba,SP
ORD-01340,CLI-0008,Patricia Lima,patricia.lima98@email.com,PROD-013,Corda de Pular Pro,Esportes,3,49.90,5,delivered,2024-08-06 16:23:00,2024-08-15 16:23:00,Campinas,SP
ORD-01127,CLI-0212,Ulisses Santos,ulisses.santos73@email.com,PROD-027,Toalha Microfibra,Acessórios,3,34.90,10,delivered,2024-08-06 17:07:00,2024-08-11 17:07:00,João Pessoa,PB
ORD-00562,CLI-0346,Igor Barbosa,igor.barbosa11@email.com,PROD-004,Fone Bluetooth,Eletrônicos,1,349.00,10,processing,2024-08-06 19:11:00,2024-08-06 21:11:00,Salvador,BA
ORD-01559,CLI-0070,Everton Lima,everton.lima50@email.com,PROD-029,Relógio Digital,Eletrônicos,2,199.00,5,cancelled,2024-08-06 19:27:00,2024-08-06 23:27:00,Maceió,AL
ORD-01209,CLI-0161,Claudia Souza,claudia.souza51@email.com,PROD-033,Camiseta Polo,Vestuário,6,89.90,10,delivered,2024-08-06 21:26:00,2024-08-15 21:26:00,Caruaru,PE
ORD-01995,CLI-0110,Amanda Resende,amanda.resende45@email.com,PROD-027,Toalha Microfibra,Acessórios,4,34.90,20,processing,2024-08-06 21:54:00,2024-08-06 22:54:00,João Pessoa,PB
ORD-00126,CLI-0141,Samuel Serrano,samuel.serrano86@email.com,PROD-004,Fone Bluetooth,Eletrônicos,5,349.00,0,delivered,2024-08-06 22:03:00,2024-08-14 22:03:00,Osasco,SP
ORD-00700,CLI-0116,Natalia Costa,natalia.costa14@email.com,PROD-036,Capacete de Ciclismo,Esportes,4,179.90,5,cancelled,2024-08-07 13:54:00,2024-08-07 14:54:00,Caucaia,CE
ORD-00715,CLI-0299,Rafaela Fonseca,rafaela.fonseca68@email.com,PROD-002,Camiseta Dry Fit,Vestuário,6,59.90,10,delivered,2024-08-07 18:22:00,2024-08-16 18:22:00,Sorocaba,SP
ORD-00011,CLI-0149,Diego Alves,diego.alves18@email.com,PROD-021,Tênis de Trilha,Calçados,1,359.90,0,delivered,2024-08-08 12:08:00,2024-08-17 12:08:00,Brasília,DF
ORD-01768,CLI-0265,Quezia Henriques,quezia.henriques50@email.com,PROD-038,Banco de Supino,Esportes,1,449.00,15,delivered,2024-08-09 08:42:00,2024-08-13 08:42:00,Brasília,DF
ORD-01763,CLI-0028,Samuel Machado,samuel.machado96@email.com,PROD-023,Suplemento Creatina,Nutrição,4,79.90,10,delivered,2024-08-09 09:38:00,2024-08-16 09:38:00,Contagem,MG
ORD-01780,CLI-0034,Karina Serrano,karina.serrano68@email.com,PROD-021,Tênis de Trilha,Calçados,1,359.90,10,delivered,2024-08-09 11:26:00,2024-08-19 11:26:00,Maceió,AL
ORD-01867,CLI-0105,Nuno Santos,nuno.santos31@email.com,PROD-024,Bola de Basquete,Esportes,6,129.90,5,delivered,2024-08-09 11:44:00,2024-08-13 11:44:00,Campinas,SP
ORD-00946,CLI-0242,Marcos Azevedo,marcos.azevedo15@email.com,PROD-029,Relógio Digital,Eletrônicos,4,199.00,20,delivered,2024-08-09 11:52:00,2024-08-19 11:52:00,São Luís,MA
ORD-00493,CLI-0229,Thiago Koppel,thiago.koppel35@email.com,PROD-039,Elástico Resistência,Esportes,5,29.90,20,processing,2024-08-09 16:50:00,2024-08-09 17:50:00,Sorocaba,SP
ORD-01608,CLI-0027,Geraldo Resende,geraldo.resende19@email.com,PROD-016,Notebook Sleeve 15,Acessórios,6,79.90,5,delivered,2024-08-09 17:02:00,2024-08-16 17:02:00,Maceió,AL
ORD-00363,CLI-0218,Odete Vieira,odete.vieira34@email.com,PROD-007,Garrafa Térmica,Acessórios,2,89.90,20,delivered,2024-08-10 09:47:00,2024-08-15 09:47:00,Salvador,BA
ORD-00266,CLI-0016,Fernanda Monteiro,fernanda.monteiro99@email.com,PROD-028,Shorts de Natação,Vestuário,6,79.90,0,delivered,2024-08-10 12:03:00,2024-08-14 12:03:00,Campo Grande,MS
ORD-00579,CLI-0321,Carla Melo,carla.melo43@email.com,PROD-021,Tênis de Trilha,Calçados,6,359.90,10,delivered,2024-08-10 13:42:00,2024-08-15 13:42:00,Vitória,ES
ORD-01518,CLI-0052,Igor Correia,igor.correia3@email.com,PROD-032,Headband Esportivo,Acessórios,2,24.90,15,shipped,2024-08-10 15:06:00,2024-08-13 15:06:00,Caruaru,PE
ORD-00632,CLI-0082,Geraldo Moura,geraldo.moura86@email.com,PROD-003,Mochila Urbana,Acessórios,1,179.00,10,delivered,2024-08-10 15:21:00,2024-08-20 15:21:00,João Pessoa,PB
